@relation 'x'
@attribute 'LATITUDE' numeric
@attribute 'LONGITUDE' numeric
@attribute 'PARCELNO' numeric
@attribute 'SALE_PRC' numeric
@attribute 'LND_SQFOOT' numeric
@attribute 'TOT_LVG_AREA' numeric
@attribute 'SPEC_FEAT_VAL' numeric
@attribute 'RAIL_DIST' numeric
@attribute 'OCEAN_DIST' numeric
@attribute 'WATER_DIST' numeric
@attribute 'CNTR_DIST' numeric
@attribute 'SUBCNTR_DI' numeric
@attribute 'HWY_DIST' numeric
@attribute 'age' numeric
@attribute 'avno60plus' numeric
@attribute 'month_sold' numeric
@attribute 'structure_quality' numeric
@data
25.5778362646,-80.3343005149,1.80832488783256e-311,290000,6465,2008,0,14009.5,9178.8,6222.3,85961,40745.5,9669.7,10,0,11,4
25.5780502998,-80.3572923214,1.8083198435656e-311,299000,14925,2132,3509,6641.4,16536.4,461.7,90179.2,42538.9,2332.9,38,0,6,4
25.5780908915,-80.3258302211,1.80832968541749e-311,279000,8862,1693,1680,16787.1,6453.6,4506,84386.8,40264.4,12421.3,13,0,3,2
25.5781904614,-80.3400861369,1.80832477472117e-311,230000,10318,1418,0,12143.8,10975.4,4567.2,86888.2,40966.4,7839.4,22,0,11,2
25.5782040145,-80.3543282041,1.80830004640951e-311,257000,9088,1967,3833,7602.8,15563.9,1325.3,89596.9,42205.6,3316.7,38,0,6,2
25.5782051231,-80.363575771,1.80831983414376e-311,224900,9216,2287,17177,4780.5,18571.2,1087.8,91433.6,43282.6,318.9,57,0,4,2
25.5783321807,-80.3230289793,1.80832968520998e-311,358000,8925,2341,24103,17722.9,5546.7,3696,83839,40087.5,13350.3,18,0,10,2
25.5783330442,-80.3475662132,1.80830003654796e-311,243000,8250,1892,4436,9762.7,13376.4,3075.5,88256.9,41505.9,5508.1,42,0,8,2
25.5784437754,-80.353888137,1.80830004639963e-311,230000,8800,1409,8635,7764.5,15409.3,1447.3,89440.9,42077.5,3473,27,0,4,2
25.5785226357,-80.3415766064,1.80832477495338e-311,255000,8250,1555,1960,11704.2,11436.7,4129.9,87064.5,40950.5,7414.3,15,0,7,2
25.5785289566,-80.3408548496,1.80832477493856e-311,242000,8800,1476,1045,11926.3,11193.4,4296.7,86922.1,40892.2,7632.8,15,0,6,2
25.5785594601,-80.3302555517,1.80832979388466e-311,299000,6005,2148,0,15368.7,7828.7,5769.6,85043.3,40269.4,11030.4,13,0,6,4
25.5785626785,-80.3632781422,1.80831983415859e-311,252000,7500,1467,0,4923.4,18451.5,1022.2,91272.7,43128.4,435.5,12,0,9,2
25.5787727138,-80.3233140896,1.80832970500225e-311,360000,9120,2869,23923,17653.4,5617.9,3681.9,83747.6,39932.5,13289.9,42,0,9,2
25.5788046418,-80.3258278124,1.80832970505166e-311,352500,14880,2213,1959,16819.9,6390.7,4385.9,84154.4,39976.8,12466.1,27,0,10,2
25.578811969,-80.3222377144,1.80832973470054e-311,370000,17660,2635,58908,17972,5188.2,3325,83522.5,39887.6,13605.8,31,0,1,2
25.5789143259,-80.3444115901,1.8083000368197e-311,272000,8543,1526,5185,10813.3,12303.8,3400.4,87494.3,41034.3,6554.3,11,0,3,2
25.5789748804,-80.341985241,1.80832477511642e-311,235000,8250,1548,15000,11607.2,11531.5,3919.3,87004.2,40820.6,7330.7,40,0,4,2
25.5789814857,-80.3413015659,1.80832477513125e-311,223000,8250,1403,24167,11829.1,11312.4,4087.4,86876.1,40767.4,7548.6,49,0,5,2
25.5789863802,-80.3407902822,1.80832477514113e-311,230000,8250,1362,6384,11993.3,11146.8,4216.3,86779.5,40728,7710,20,0,1,2
25.5789985584,-80.3512959001,1.80830004650339e-311,253000,8250,1582,1185,8645.6,14535.5,2274.4,88776.8,41625.8,4356,14,0,7,2
25.5790437497,-80.3431040052,1.80832477492374e-311,280000,8250,1499,2100,11235.9,11867.7,3646.5,87213.3,40884.9,6972.1,10,0,12,2
25.5791621191,-80.3194403674,1.80832971994774e-311,290000,9600,2546,1048,18915.8,4311.5,2588.6,82979.9,39724,14549.7,29,0,3,2
25.5792111583,-80.3306723431,1.80832979402794e-311,295000,6055,2461,0,15275.1,7901.8,5813.4,84893.4,40041.5,10950.6,23,0,12,4
25.579217386,-80.3429598927,1.80832477492868e-311,320000,8839,1804,23513,11302.6,11820.3,3636.3,87140.9,40818.3,7041.6,10,0,10,2
25.5792308149,-80.3640422489,1.80831983426234e-311,223000,7500,1613,1678,4835.1,18666.7,1201.7,91236.7,43000.3,240.1,37,0,2,2
25.5794886918,-80.3470166417,1.80830003641457e-311,239000,8250,1725,238,10045.1,13114,2763.6,87807,41050.2,5773.4,32,0,8,2
25.5795176357,-80.3614391862,1.80831983384732e-311,250000,7500,1933,27568,5625.9,17811.3,657.1,90623.4,42571.2,1108.8,53,0,2,2
25.5795324264,-80.3263071901,1.80832967558558e-311,330000,8400,2007,22532,16706.1,6471.1,4417.5,84028.7,39765.1,12370.9,17,0,8,2
25.5800173206,-80.3632883844,1.80831983419317e-311,245000,7500,1423,1896,5195.4,18380.7,834.3,90851.5,42632.9,545.9,12,0,11,2
25.5801026553,-80.3515496275,1.80830004706662e-311,225000,9336,1570,6603,8685.5,14538.6,2181.2,88486.2,41264.9,4335.9,40,0,2,2
25.5801852805,-80.3382858692,1.80832478436039e-311,247000,7550,1830,2135,12896,10230.3,4665.7,85962.3,40126.5,8626.9,27,0,4,2
25.5803695915,-80.3406037224,1.80832477517571e-311,225000,9365,2539,4394,12155.1,10972.6,3960.4,86333.1,40231.5,7901.3,60,0,12,2
25.5804875889,-80.3265557642,1.80832967552135e-311,315000,7875,2139,0,16688.9,6461.6,4372.5,83780,39432.3,12373.6,13,0,12,2
25.5806115154,-80.3624092969,1.80831983364476e-311,235000,7500,1512,1485,5565.4,18080,568.8,90507.9,42324.1,895.8,22,0,6,2
25.580700638,-80.3459007911,1.80830003721989e-311,275000,8250,1803,24851,10521.7,12669.5,2587.3,87245.7,40533.8,6210,31,0,11,2
25.5807897312,-80.3410877313,1.80832477533875e-311,280000,8250,1472,3890,12053.7,11112.9,3752.3,86293.8,40112.7,7788.4,10,0,5,2
25.5808001565,-80.3473289852,1.8083000467356e-311,250000,8250,1707,1620,10092.8,13132.3,2292,87479.9,40619.2,5756.5,25,0,3,2
25.5809165033,-80.3327657068,1.8083000960137e-311,265000,8132,1968,29848,14729.2,8414.2,6237.3,84738.9,39541.3,10448,45,0,4,4
25.5809171604,-80.3329908214,1.80830009601865e-311,254000,8250,1851,2149,14654.5,8484.4,6165.3,84775.2,39549.2,10374.2,35,0,6,4
25.5811982883,-80.334868666,1.80830009593465e-311,240000,10735,1553,15317,14058.6,9056.9,5522.5,85021.3,39552.5,9797.5,55,0,7,4
25.5812096174,-80.3337134573,1.80830009595936e-311,294000,8250,1359,18957,14448,8697.8,5906.2,84813.5,39479.7,10176.6,10,0,8,4
25.5813536361,-80.3261901564,1.80832967554606e-311,305000,9975,2365,1416,16866.1,6258.1,4165.7,83452.1,39106.4,12566.9,33,0,12,2
25.5813695671,-80.3453562098,1.80830003723966e-311,305000,8250,2060,1067,10766.9,12457.6,2529.2,86948.7,40267.3,6430.8,16,0,6,2
25.5814329591,-80.3564191182,1.80830502661593e-311,255000,8442,1417,560,7415.9,16088.4,609.9,89063.7,41328.2,2880.2,8,0,8,4
25.5814396416,-80.3521961356,1.8083049970461e-311,270000,9900,1634,19240,8660.4,14687,1702.9,88223.9,40874.8,4222.6,26,0,12,2
25.5816627093,-80.3525220506,1.80830499703622e-311,155000,8250,1384,1866,8595.8,14782.6,1571.5,88227.8,40838.4,4133.3,45,0,12,2
25.5816760269,-80.3616553916,1.80830500255987e-311,310000,8250,2075,21275,5990.7,17793.4,177.1,90047.7,41868.6,1246.5,32,0,1,4
25.5818065117,-80.3471549307,1.80830004680971e-311,275000,9872,1772,1422,10250.3,13007.4,2003,87123.5,40231.7,5861.3,19,0,10,2
25.5818550424,-80.3427502885,1.80830006611285e-311,240000,10230,1583,4873,11627.7,11565.9,3087.9,86288.4,39861.1,7299.9,43,0,6,2
25.5818803836,-80.3380258367,1.80830009613228e-311,280000,9784,1557,24804,13118.5,10039.3,4475.9,85389.1,39502.7,8832.3,26,0,9,4
25.5818955938,-80.3212981731,1.80832970497755e-311,267500,8670,2286,2779,18268.1,4659.7,2571.9,82433.9,38755.1,14184.7,39,0,11,2
25.5818963102,-80.3373318609,1.8083000961471e-311,265000,8025,1361,17234,13357,9827.4,4698.8,85268.4,39458.6,9080.6,10,0,2,4
25.5819052826,-80.3341158521,1.80830009576173e-311,297000,8320,1915,20576,14369.9,8770.1,5668.6,84680,39266.5,10112.2,24,0,6,4
25.5821528057,-80.3570671154,1.80830502648747e-311,278500,8000,1844,3160,7349.9,16266.9,319.6,88981.7,41155.3,2738.9,18,0,9,4
25.5823164246,-80.3512711865,1.80830499697693e-311,260000,9120,1419,5237,9073.4,14348,1447.2,87800.4,40495.1,4589.9,13,0,9,2
25.582319947,-80.3375510747,1.8083000963052e-311,245000,7950,1367,21063,13329.2,9874.9,4579.7,85180.5,39321.5,9035.5,25,0,10,4
25.5823994689,-80.3257096228,1.80829514535242e-311,337500,8505,2505,22040,17099.1,6008.7,3919.4,83056.5,38692,12818.1,32,0,4,2
25.5824172681,-80.3409335871,1.80830006624131e-311,3e+05,10016,1492,6698,12268.8,10972.2,3525.8,85765.5,39500.4,7933.4,8,0,9,2
25.5825293886,-80.3566482197,1.80830502651711e-311,255000,12985,1995,3299,7531.3,16090.4,333.3,88784.5,40984.1,2907,49,0,9,4
25.5825699898,-80.3329905608,1.80830009566292e-311,307000,8800,1970,29776,14785.2,8357.8,5846.2,84273.3,38967.2,10514.4,26,0,7,4
25.5825941733,-80.342028201,1.80830006613756e-311,175000,8470,1881,2715,11937.3,11299.8,3169.5,85948.3,39559.6,7581,58,0,7,2
25.5825952048,-80.3259426514,1.8082951452536e-311,335000,8925,2010,43967,17039.5,6068.3,3981.4,83033.6,38627.2,12762.5,23,0,4,2
25.5826024806,-80.3398100623,1.80830009646825e-311,248000,8775,1719,28369,12623.6,10558.3,3819,85497.3,39376.5,8295.1,45,0,2,4
25.5826069263,-80.3384387688,1.80830009622121e-311,278000,7950,2078,27333,13076.7,10147.1,4268,85254.6,39276.6,8763.4,55,0,10,4
25.5826976668,-80.355806551,1.80830502669992e-311,322900,8800,2468,27398,7804.2,15824.7,502.3,88574.7,40833.7,3185.2,49,0,6,4
25.5828069448,-80.3554723796,1.80830502656652e-311,284000,8800,2338,550,7915.6,15706.1,557.1,88475.2,40759.6,3297.1,38,0,11,4
25.5828182109,-80.335691367,1.80830009592477e-311,275000,7800,1532,17039,13959.6,9230.9,5055.9,84692.8,39036.3,9660.1,15,0,3,4
25.5828804597,-80.3211310865,1.80832970518506e-311,345000,8058,2308,0,17953.5,4513.3,2422,82099.1,38393.2,14333.5,10,0,9,2
25.5828841381,-80.3521081005,1.80830499711033e-311,270000,9723,1549,16402,8913.5,14582.4,1228.7,87805,40366.9,4379.8,16,0,11,2
25.5828932384,-80.3440384004,1.8083000515972e-311,275000,8250,2594,948,11357.8,11952.2,2535.9,86242.2,39626.4,6962.6,49,0,10,2
25.5829085948,-80.3532514082,1.80830499713503e-311,220000,8400,1424,10960,8585.7,14992.4,1094.2,88004.4,40474.4,4026.1,45,0,5,2
25.5829791265,-80.3436316391,1.80830005163673e-311,295000,8250,1872,4217,11484.9,11804.7,2627,86137.3,39559.9,7089.7,12,0,2,2
25.5832010354,-80.3604005964,1.80830500236719e-311,265000,9375,2525,2160,6648.5,17326.8,194.5,89345.1,41185.9,1817.5,52,0,3,4
25.5833066238,-80.3438281767,1.80830005158732e-311,230000,8250,1776,1651,11463.5,11857.3,2527.3,86059.5,39445.2,7051.2,50,0,3,2
25.5833332054,-80.3542205724,1.80830502159622e-311,280000,14575,2147,1351,8361.2,15242.9,735,88078.6,40437.7,3739.5,49,0,10,4
25.583351044,-80.3380610072,1.80830009127067e-311,318500,9000,1873,21084,13275.6,9990.5,4312.2,84957.9,38982.7,8934.6,21,0,6,4
25.5833839734,-80.3425097786,1.8083000660338e-311,224000,9130,1826,2655,11882.5,11424.9,2908.1,85801.5,39317.3,7483.4,58,0,3,2
25.5834011119,-80.3329414391,1.80830015992604e-311,315000,8798,2474,32709,14888.9,8303,5718.2,84014.5,38667.3,10589.7,44,0,6,4
25.5834210778,-80.3337822776,1.80830015487175e-311,260000,7864,1655,853,14633.6,8585.2,5475.4,84158.6,38699.8,10327.8,23,0,8,4
25.5834916882,-80.3284031084,1.80829526859215e-311,466800,15849,2710,100,16312.9,6794.1,4738.2,83149.2,38395.8,12043.4,0,0,8,4
25.5835095287,-80.3592363076,1.80830500217944e-311,270000,8800,2033,370,7038.1,16909.5,308.5,89052,40959.1,2211.1,37,0,4,4
25.5835169206,-80.3456424046,1.80830004142933e-311,280000,11946,2177,20564,10936.4,12440,1947.1,86337.8,39530.7,6485.9,60,0,5,2
25.5837053167,-80.3347515415,1.80830014999038e-311,282500,7500,1986,3157,14359.4,8895.9,5148.3,84251,38654.2,10034.2,24,0,7,4
25.5837943829,-80.3284191213,1.80829526859709e-311,486000,15413,2734,3700,16340.4,6793.3,4738.5,83065.2,38286.6,12061.5,0,0,10,4
25.5839378782,-80.3507351924,1.80830499687812e-311,234000,9660,1411,16718,9485.2,14109.5,845.3,87208.5,39866.8,4914.6,36,0,9,2
25.5839818364,-80.3410647565,1.80830008075696e-311,290000,9900,1844,3428,12409.7,10931.5,3279.7,85338.3,38975.8,7996.9,18,0,6,2
25.5840094709,-80.3587475127,1.80830500216462e-311,303000,8800,2002,24048,7273.2,16727.4,326.4,88807,40728.2,2422.6,32,0,9,4
25.5841236513,-80.3373885823,1.80830009121633e-311,290000,8800,2165,22626,13578.6,9747.4,4329.1,84605.8,38666.2,9212.8,57,0,9,4
25.5841268668,-80.3371742844,1.80830009122127e-311,303000,8800,1712,33627,13647.2,9677.4,4387.1,84565.7,38651.2,9283.6,27,0,9,4
25.5841336885,-80.3492854091,1.80830007590029e-311,160000,8250,1171,3504,9930.3,13615.2,918,86861.6,39629.4,5376.9,58,0,4,2
25.5841596716,-80.3315729489,1.80829514018943e-311,275000,10400,2090,5722,15384.8,7809.4,5781.4,83527.1,38318.3,11067.9,43,0,6,4
25.5843260916,-80.3245423137,1.80829514513009e-311,305000,9617,2123,2321,17066.3,5522,3487.4,82231.5,37955.9,13379.7,23,0,3,2
25.5843619109,-80.3262035255,1.8082952243881e-311,355000,11188,2370,45679,16864.5,6022.3,3983.6,82536,37987.4,12811.3,22,0,6,2
25.5843631666,-80.3254513691,1.80829522410154e-311,325000,7740,2228,158,16955.9,5797.6,3759.8,82401.6,37968.6,13070.3,11,0,10,2
25.5843678833,-80.3197805797,1.80829516520892e-311,350000,8712,2719,2504,17626,3967,1916.9,81403.3,37825.1,14901.7,10,0,5,2
25.584377087,-80.3185763298,1.80829516523362e-311,3e+05,7840,1995,32605,17788.3,3582.6,1526.1,81201.6,37803.5,15290.6,31,0,3,2
25.5843786959,-80.3180835892,1.8082951652435e-311,345000,9147,2785,32632,17852.5,3417.1,1353.2,81121.8,37796.4,15438.4,29,0,11,2
25.5844736221,-80.3499110315,1.80830499678918e-311,269000,8780,2058,8964,9816.4,13815.5,708.7,86897.2,39598,5226.4,45,0,5,2
25.5846347906,-80.3455894382,1.80830004155779e-311,315500,11550,2444,2363,11107.6,12383.5,1797,85999.9,39119.6,6597.9,40,0,12,2
25.5847957057,-80.3215344081,1.80829516500141e-311,315400,8712,2017,2106,17257.1,4516.1,2494.5,81569.4,37707,14384.5,12,0,2,2
25.5848124856,-80.3197799828,1.80829521424987e-311,270000,8071,1669,40612,17477.9,3944,1918.6,81264.5,37662.4,14947.6,28,0,12,2
25.5848182935,-80.3193049036,1.80829516509528e-311,304000,8276,2649,1426,17537.4,3788.1,1761.6,81182,37652.1,15098.3,14,0,9,2
25.5848403126,-80.3466175037,1.80830005122171e-311,270000,8800,1503,781,10845,12724.8,1466.4,86146.9,39149.6,6305.5,12,0,7,2
25.5848418829,-80.3542942688,1.8083050214233e-311,190000,8504,1463,2762,8636.3,15241.8,400.7,87658.6,39924.4,3897.6,48,0,9,4
25.5848728591,-80.3313860839,1.80829514013014e-311,155000,8400,2001,17108,15540.2,7751.2,5744.5,83279,38042.9,11201.7,43,0,7,4
25.5848728591,-80.3313860839,1.80829514013014e-311,215000,8400,2001,17108,15540.2,7751.2,5744.5,83279,38042.9,11201.7,43,0,12,4
25.584903566,-80.3379354836,1.8083000911274e-311,318500,15000,1785,0,13488.6,9888.8,4005.6,84454.3,38408.8,9082.1,21,0,11,4
25.5849370787,-80.3468425703,1.80830005121677e-311,225000,8800,1439,36090,10794.2,12796,1386.1,86161.9,39136.3,6244.8,57,0,3,2
25.584942994,-80.3284374391,1.80829527349822e-311,450000,12615,2650,0,16463.2,6744.4,4743.7,82705.7,37869.5,12145.9,2,0,9,4
25.5849897598,-80.3337642281,1.80830016969371e-311,349000,8957,2612,33086,14802.3,8519.9,5219.3,83680.9,38142.2,10436.5,37,0,10,4
25.5850335975,-80.3444895843,1.80830004146392e-311,3e+05,11440,1905,19752,11499.9,12007,2091.3,85673.8,38894,6987.5,28,0,5,2
25.5852046376,-80.3394162301,1.80830009090013e-311,348000,15243,2397,1535,13059.3,10335.4,3546.8,84643.7,38399.8,8609.7,37,0,9,4
25.5852451171,-80.3433601853,1.80830005152309e-311,235000,9183,2228,1883,11886,11638.8,2445,85417.8,38734.7,7380.3,58,0,3,2
25.5852810159,-80.3213660597,1.80829525485713e-311,570000,8314,5077,0,17112.5,4446.7,2455.9,81390.3,37525.5,14474.3,10,0,7,2
25.5852926149,-80.3194196104,1.80829525478796e-311,560000,8250,4967,0,17368.6,3809.1,1819,81057.4,37484.5,15108.5,10,0,12,2
25.5852998879,-80.3231831441,1.80829525489665e-311,550000,10481,4097,57222,16874,5043.6,3051.6,81695.1,37543.4,13884,12,0,3,2
25.5854430165,-80.3446317254,1.80830004137499e-311,285000,9900,1824,5044,11535.8,12051.8,2022.4,85597.7,38775.8,6998.3,19,0,3,2
25.5854624843,-80.3382951747,1.80830009100388e-311,420000,15000,2573,0,13457,9990.9,3801.1,84358.1,38236.3,9020.4,39,0,11,4
25.5854635226,-80.3412292023,1.80830009144854e-311,280000,8625,1813,4250,12564.6,10933.9,3035.2,84929.1,38467.1,8079.7,23,0,5,4
25.5854664401,-80.3380225969,1.80830007096458e-311,460500,15000,2157,0,13536.2,9893.2,3873,84302.1,38215.1,9102.8,13,0,6,4
25.5854711522,-80.3370850732,1.80830007094975e-311,430000,15289,2551,8095,13823.1,9580.4,4148.6,84129.1,38141.2,9401,33,0,1,4
25.5854782306,-80.3324844896,1.80830015982722e-311,246500,7950,1380,2135,15256.7,8078.6,5542.9,83300.9,37898.5,10883.2,14,0,12,4
25.5854909986,-80.340825414,1.80830009138925e-311,250000,8250,1466,5315,12685.8,10796.9,3130.3,84839,38421.9,8205.6,21,0,3,4
25.5856390355,-80.3487584123,1.80830008606816e-311,235000,8580,1086,0,10360.6,13402.5,693.3,86346.8,39093.7,5723.7,8,0,9,2
25.585785787,-80.3361503347,1.80830007093493e-311,449000,16791,2771,9693,14135.2,9233.5,4336.6,83837.6,37967.8,9711.4,51,0,12,4
25.5858234559,-80.3517595226,1.8083050080687e-311,292500,8800,2096,8297,9536.6,14403.8,167.6,86860.6,39311.6,4817.6,29,0,12,4
25.5858446639,-80.3201104156,1.80829525481266e-311,405000,7150,2905,0,17104.2,4006,2067.1,81012.8,37317.8,14906.2,9,0,3,2
25.5858476965,-80.3204414693,1.80829525482748e-311,445000,7150,2905,56077,17058.5,4115.2,2173.8,81068.2,37322.9,14799.5,10,0,3,2
25.5859470744,-80.3480387109,1.80830008604346e-311,219000,8580,1200,2302,10660.9,13205.6,932.9,86143.9,38941.4,6030.2,13,0,2,2
25.5860095481,-80.3177328642,1.80829525459527e-311,528000,8251,3679,0,17381.1,3220.1,1337.5,80553.6,37214.8,15686.5,10,0,9,2
25.5860190158,-80.3218728922,1.80829525445693e-311,528000,8235,5032,0,16805,4600.3,2660.8,81247.9,37268.9,14358.7,10,0,8,2
25.5860377223,-80.3586218904,1.80830500206581e-311,185000,9000,1411,3952,7777.1,16627.5,138.4,88205.9,40031,2708.4,57,0,3,4
25.586049496,-80.3201162607,1.8082952548176e-311,550000,9543,4967,0,17024.3,4004.5,2083.4,80949.5,37233.7,14917.1,10,0,2,2
25.5860545839,-80.3204425787,1.80829525482254e-311,615000,9590,4967,39051,16986.9,4113.5,2189.6,80994.5,37236.2,14810.6,10,0,1,2
25.5860845172,-80.3575316527,1.8083050017496e-311,265000,10000,1435,6364,8046.4,16270,12.4,87952.3,39871.6,3048.2,17,0,8,4
25.5860903985,-80.333284195,1.80829514010544e-311,287000,7932,1721,5759,15076.7,8308.7,5214.3,83256.1,37719.5,10668.9,23,0,2,4
25.5861406107,-80.3429434458,1.80830008082119e-311,215000,10010,1199,3179,12150.7,11468.8,2445.6,85052.2,38361.4,7605.6,23,0,8,2
25.5861459114,-80.3341467439,1.80830007162662e-311,360000,15120,2022,20912,14800.7,8575.6,4921.6,83381,37736.3,10381.7,27,0,8,4
25.586213985,-80.3177354528,1.80829525459033e-311,5e+05,8251,4086,0,17313.6,3218.9,1369.1,80489.4,37139.9,15698.8,10,0,11,2
25.5862329724,-80.3588756234,1.80830501661604e-311,190000,7767,1834,3160,7763.7,16713.5,248,88202.4,39999.2,2657.4,31,0,2,4
25.5862329724,-80.3588756234,1.80830501661604e-311,250000,7767,1834,3160,7763.7,16713.5,248,88202.4,39999.2,2657.4,31,0,5,4
25.5863099577,-80.3419583542,1.80830009147324e-311,302500,8625,1997,4304,12468.3,11143.2,2649.2,84816.3,38226.7,7930.6,24,0,12,4
25.5863799839,-80.3463575613,1.80830008594959e-311,274900,8800,1580,1896,11173.1,12591.9,1419.5,85642.1,38587.1,6552.1,13,0,8,2
25.5864469995,-80.3409633034,1.80830009094953e-311,260000,8250,1710,2507,12784.6,10811.5,2884.3,84581,38093.2,8257.6,27,0,9,4
25.586550526,-80.3585625244,1.80830501660616e-311,270000,7500,2030,937,7920.9,16606.6,236.5,88048.8,39854.4,2795.8,32,0,8,4
25.5866507977,-80.3177535615,1.80829525458045e-311,410000,9982,2905,0,17148.7,3213.9,1442.7,80369.1,36961.6,15725.1,10,0,10,2
25.586748527,-80.3215607876,1.80829525404686e-311,485000,8647,3679,0,16597.4,4460.9,2625.1,80965.3,36993.6,14511.8,11,0,10,2
25.5867828414,-80.3472755304,1.80830008592983e-311,237000,10836,1143,9902,10978.9,12880.7,1117.9,85703.9,38535.5,6312.8,13,0,3,2
25.5870369167,-80.3176681719,1.80829525473855e-311,580000,8868,4967,0,17047.3,3160.1,1520,80217.7,36817.3,15777.5,10,0,11,2
25.5871337356,-80.3199105415,1.80829525607253e-311,580000,9708,4967,0,16692.4,3886.7,2155,80570.7,36838.9,15061.4,10,0,9,2
25.5871620963,-80.3178936616,1.80829525473361e-311,620000,12572,4967,62600,16960.9,3232.2,1591.7,80195.5,36743.3,15720.2,10,0,2,2
25.5872401756,-80.3462990765,1.80830008587548e-311,225000,11744,1083,2765,11333.9,12569.3,1435.1,85357.9,38264.7,6665.5,18,0,7,2
25.5876362354,-80.3186769582,1.80829525428401e-311,645000,9648,4967,0,16706.1,3456.8,1902.1,80202.5,36634.8,15492.4,11,0,8,2
25.5876541635,-80.3166593862,1.80829525501523e-311,479900,7715,4097,0,17001.2,2827.8,1420.3,79848.7,36578.5,16167.7,11,0,3,2
25.5876555613,-80.3170395838,1.80829525502511e-311,540000,8982,3609,44461,16940.1,2945.3,1499.2,79910.5,36584,16044.1,11,0,6,2
25.5876612735,-80.3442783922,1.8083000413157e-311,333000,11550,2326,25988,12007.5,11878.1,1738.3,84862,37942.8,7353.2,30,0,10,2
25.5877760484,-80.3160679716,1.80829525500041e-311,440000,8726,3060,0,17059.8,2608.9,1353.1,79717.8,36521,16367.9,11,0,7,2
25.5877849088,-80.3334666789,1.80830007153275e-311,295000,9450,1952,26399,15114.7,8340.3,4998.9,82774.5,37113,10776.4,46,0,7,4
25.5878009267,-80.3207230082,1.80829525615158e-311,610000,8625,4967,0,16364.9,4131,2505.6,80506.2,36617.6,14847.4,10,0,9,2
25.5878904542,-80.3184963202,1.80829525425931e-311,425000,6594,2905,0,16652.6,3411.9,1925.9,80092.4,36526.1,15587.2,11,0,4,2
25.5880070989,-80.3418079901,1.80830009082602e-311,285000,8800,1466,20278,12799,11069.4,2349.2,84296.8,37618.7,8176.8,17,0,8,4
25.5882367797,-80.3326460464,1.80830007150805e-311,328000,9450,1560,29016,15009.2,8066.9,5232.8,82493.5,36911.8,11083,16,0,12,4
25.5883433155,-80.3188968169,1.80829525421484e-311,705000,14605,4967,15652,16448.2,3520,2099.6,79997.1,36355.9,15449.6,11,0,9,2
25.5883712993,-80.3421329677,1.80830009073214e-311,299000,8800,2004,21674,12764.4,11169.9,2195.9,84249.3,37516.1,8117.2,40,0,3,4
25.5884616238,-80.3468528179,1.80830008571738e-311,235000,8800,1087,244,11415.4,12731.7,955,85123.8,37905.5,6665,8,0,10,2
25.5885124365,-80.3179556887,1.80829525423954e-311,599000,10645,3679,0,16519.1,3191.9,1927.5,79826.2,36282.6,15785.7,11,0,4,2
25.5886951843,-80.3395197993,1.8083000622295e-311,255000,9375,1452,3726,13568.6,10290.2,2961.6,83667.1,37199.9,8956.7,23,0,5,4
25.5889325557,-80.3344370413,1.80830007142406e-311,294000,9720,1819,1653,14653.4,8640.3,4610,82611.9,36763.2,10589.1,20,0,8,4
25.5889484045,-80.335485659,1.80830007124125e-311,320000,8800,1776,26672,14596.7,8985,4270.9,82802.8,36823.3,10261.4,21,0,7,4
25.5891149037,-80.3433758365,1.8083000906778e-311,302500,9156,1705,3103,12537.7,11568.9,1731.5,84261.2,37367,7835.8,14,0,7,4
25.5891486178,-80.3214453807,1.80829525399251e-311,830000,19575,4688,42897,15785.9,4327.5,2962.5,80203.9,36089.8,14696.4,11,0,12,4
25.5892802423,-80.3512409013,1.80830500752523e-311,329800,8250,2141,948,10400,14133.8,313.9,85779.1,38086.7,5391.7,15,0,4,4
25.5894238301,-80.3401397837,1.8083000621455e-311,297000,10824,1599,24601,13513.9,10469.8,2711.4,83560.8,37000.3,8857.2,29,0,1,4
25.5895842808,-80.3561972943,1.80830542166094e-311,299000,8926,1864,7165,9226.4,15747.3,355.9,86683.5,38537.3,3852,13,0,3,4
